avgLineLength,stdDevLineLength,maxDecisionTokens,numLiteralsDensity,nestingDepth,maxDepthASTNode,branchingFactor,avgParams,stdDevNumParams,avgFunctionLength,avgIdentifierLength,nttf_Module,nttf_FunctionDef,nttf_Assign,nttf_For,nttf_Expr,nttf_arguments,nttf_Name,nttf_Call,nttf_List,nttf_Subscript,nttf_Attribute,nttf_Tuple,nttf_ListComp,nttf_comprehension,ntad_Module,ntad_FunctionDef,ntad_Assign,ntad_For,ntad_Expr,ntad_arguments,ntad_Name,ntad_Call,ntad_List,ntad_Subscript,ntad_Attribute,ntad_Tuple,ntad_ListComp,ntad_comprehension,numKeywordsDensity,def_Density,for_Density,in_Density,sloc,numVariablesDensity,numFunctionsDensity,numInputStmtsDensity,numAssignmentStmtDensity,numFunctionCallsDensity,numStatementsDensity,numClassesDensity,cyclomaticComplexity,maintainabilityIndex,ntad_DictComp,nttf_keyword,nttf_Set,nttf_ClassDef,nttf_ExceptHandler,while_Density,nttf_Starred,yield_Density,elif_Density,break_Density,nttf_While,nttf_BoolOp,nttf_Compare,class_Density,nttf_SetComp,ntad_Return,nttf_JoinedStr,nttf_UnaryOp,from_Density,nttf_Import,True_Density,nttf_FormattedValue,nttf_IfExp,is_Density,ntad_ImportFrom,ntad_Starred,ntad_Try,ntad_UnaryOp,ntad_While,pass_Density,ntad_ExceptHandler,nttf_Return,nttf_Yield,ntad_BoolOp,nttf_DictComp,import_Density,try_Density,nttf_ImportFrom,None_Density,except_Density,ntad_JoinedStr,nttf_Try,nttf_Lambda,ntad_Lambda,ntad_Compare,ntad_IfExp,nttf_arg,ntad_arg,ntad_Import,return_Density,ntad_Delete,nttf_If,ntad_GeneratorExp,nttf_GeneratorExp,not_Density,continue_Density,global_Density,ntad_ClassDef,ntad_SetComp,ntad_Yield,ntad_If,nttf_BinOp,nttf_AugAssign,ntad_FormattedValue,ntad_Dict,ntad_Set,else_Density,and_Density,if_Density,ntad_Slice,ntad_keyword,nttf_Slice,or_Density,nttf_Delete,nttf_Dict,False_Density,del_Density,lambda_Density,as_Density,ntad_AugAssign,ntad_BinOp,filename,label
20.57,17.0,19,1.0,1,8,1.74,0.0,0,0.0,3.0,1,0,1,0,3,0,13,7,0,4,3,0,1,1,0.0,0,1.0,0,1.67,0,4.54,3.57,0,4.0,4.33,0,2.0,3.0,0.83,0,0.17,0.17,6,0.17,0.0,0.17,0.17,1.17,0.83,0.0,4,72.4649970147854,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2,0,0,0,0,0.17,0,0.33,0,0,0,0,0,0,0,0,0,0,0,3.0,human_CHEFCBA_1.py,0
31.27,20.32,6,0.09,2,10,1.59,0.0,0,0.0,5.19,1,0,6,1,2,0,36,16,0,4,1,0,1,1,0.0,0,1.83,1.0,3.0,0,4.86,3.81,0,5.75,6.0,0,4.0,5.0,0.55,0,0.18,0.18,11,0.55,0.0,0.45,0.55,1.45,0.91,0.0,4,66.1001650697394,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0.09,0,0.09,7.0,0,1,0,0,0,0,0,0,0,0,8.0,ai_WDTBAM_1.py,1
19.9,9.8,13,0.69,6,13,1.84,1.0,0,3.0,2.47,1,1,21,0,3,1,73,10,0,4,0,0,0,0,0.0,1.0,3.81,0,3.33,2.0,6.16,3.5,0,9.0,0,0,0,0,0.31,0.03,0,0,35,0.31,0.03,0.06,0.6,0.29,0.94,0.0,8,45.71600033416634,0,0,0,0,0,0.11,0,0,0.03,0,4,0,7,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,0,0.03,0,3,0,0,0,0,0,0,0,0,4.33,23,0,0,0,0,0.06,0,0.06,10.0,0,4,0,0,0,0,0,0,0,0,6.83,human_EXUNB_1.py,0
27.5,12.43,10,0.29,6,11,1.69,0.0,0,15.0,3.37,1,1,8,3,2,0,45,16,0,2,2,1,0,0,0.0,1.0,3.88,3.0,2.0,0,6.0,4.62,0,9.0,6.5,4.0,0,0,0.53,0.06,0.18,0.18,17,0.29,0.06,0.18,0.47,0.94,1.0,0.0,6,59.583662033634155,0,0,0,0,0,0,0,0,0.06,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5.5,3,1,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,7.0,7.0,ai_APPROX2_2.py,1
26.0,12.98,11,0.2,3,11,1.64,0.0,0,0.0,3.07,1,0,6,3,1,0,37,13,0,5,1,0,0,0,0.0,0,2.67,2.0,2.0,0,5.27,3.77,0,5.8,4.0,0,0,0,0.6,0,0.3,0.3,10,0.5,0.0,0.3,0.6,1.3,1.0,0.0,4,64.03497972244963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.25,0,4,0,0,0,0,0,0,0,0,5.8,human_DIVGOLD_1.py,0
21.07,16.47,7,0.39,5,10,1.74,0.0,0,22.0,2.94,1,1,6,2,3,0,48,13,0,0,2,2,2,2,0.0,1.0,3.17,2.5,2.67,0,5.19,4.46,0,0,6.5,3.5,3.5,4.5,0.78,0.04,0.17,0.17,23,0.13,0.04,0.13,0.26,0.57,0.91,0.0,12,52.75786721330216,0,0,0,0,0,0.04,0,0,0.04,0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,4.43,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3.6,2,3,0,0,0,0.09,0.04,0.17,0,0,0,0,0,0,0,0,0,0,4.33,6.5,human_COKE_2.py,0
20.43,8.5,6,0.29,2,8,1.57,0.0,0,0.0,2.9,1,0,2,1,2,0,16,9,0,0,1,1,0,0,0.0,0,1.5,1.0,3.0,0,3.88,3.56,0,0,5.0,2.0,0,0,0.57,0,0.14,0.14,7,0.14,0.0,0.29,0.29,1.29,0.86,0.0,3,76.42020806643173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,human_CHFINTRO_2.py,0
19.71,6.8,9,0.29,2,7,1.56,0.0,0,0.0,3.11,1,0,2,1,2,0,15,9,0,0,1,1,0,0,0.0,0,1.5,1.0,3.0,0,4.07,3.44,0,0,4.0,3.0,0,0,0.57,0,0.14,0.14,7,0.14,0.0,0.29,0.29,1.29,0.86,0.0,3,76.42020806643173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,ai_GRANAMA_1.py,1
21.25,8.55,6,0.25,3,8,1.69,0.0,0,0.0,2.92,1,0,8,1,2,0,38,11,1,2,2,2,0,0,0.0,0,2.38,1.0,2.0,0,4.34,3.36,2.0,4.5,5.0,3.0,0,0,0.58,0,0.08,0.08,12,0.5,0.0,0.17,0.67,0.92,1.17,0.0,5,60.38891221411177,0,0,0,0,0,0.08,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.5,3,0,0,0,0,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0,0,4.67,human_CHRL3_1.py,0
23.43,7.76,11,0.36,3,9,1.71,0.0,0,0.0,2.53,1,0,5,2,4,0,50,20,1,7,4,2,0,0,0.0,0,2.4,1.5,2.75,0,4.98,4.1,5.0,4.86,5.75,3.0,0,0,0.43,0,0.14,0.21,14,0.29,0.0,0.29,0.36,1.43,1.07,0.0,4,62.59955336896643,0,0,0,0,0,0.07,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,human_MAXSEGM_2.py,0
25.5,9.89,9,0.38,3,9,1.75,0.0,0,0.0,3.0,1,0,7,4,1,0,49,16,2,6,3,3,0,0,0.0,0,2.14,1.75,2.0,0,4.63,4.0,4.0,5.0,5.67,3.67,0,0,0.56,0,0.25,0.25,16,0.25,0.0,0.25,0.44,1.0,1.0,0.0,6,59.45252359399434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3,3,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,3.33,3.67,ai_DRGNBOOL_1.py,1
28.2,14.15,6,0.4,1,9,1.59,0.0,0,0.0,2.92,1,0,3,1,1,0,22,12,0,2,1,0,0,1,0.0,0,1.67,1.0,2.0,0,5.0,3.92,0,7.0,6.0,0,0,6.0,0.8,0,0.4,0.4,5,0.6,0.0,0.6,0.6,2.4,1.0,0.0,3,79.60783978179059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,ai_KINGSHIP_2.py,1
28.21,16.58,8,0.54,4,12,1.76,0.0,0,11.0,2.67,1,1,5,3,2,0,54,16,1,13,2,1,3,3,0.0,1.0,2.2,3.0,1.5,0,5.87,4.5,5.0,6.31,6.0,3.0,3.0,4.0,1.0,0.08,0.46,0.46,13,0.23,0.08,0.15,0.38,1.23,1.0,0.0,7,60.88197697327377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6.2,ai_BUCKETS_1.py,1
16.26,8.54,7,0.79,3,9,1.91,0.0,0,0.0,2.94,1,0,9,2,2,0,54,12,1,6,1,1,0,0,0.0,0,2.11,1.5,2.5,0,4.72,3.75,4.0,5.17,5.0,3.0,0,0,0.54,0,0.07,0.07,28,0.25,0.0,0.07,0.32,0.43,0.96,0.0,11,49.38424072211312,0,0,0,0,0,0.07,0,0,0,0,2,1,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5.0,2.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,3.86,4.0,0,0,0,0,0,4,0,0,0,0.04,0,0,0,0,2.75,5,7,0,0,0,0.07,0.04,0.18,0,0,0,0,0,0,0,0,0,0,3.71,5.0,human_CAB_1.py,0
27.87,13.53,6,0.29,2,9,1.64,2.0,0,6.0,4.57,1,1,8,2,3,1,43,15,2,4,3,0,1,3,0.0,1.0,2.25,1.5,2.0,2.0,4.72,3.67,3.5,4.5,6.0,0,3.0,5.33,0.79,0.07,0.36,0.36,14,0.43,0.07,0.21,0.57,1.07,1.0,0.0,6,65.52746686516531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5.0,0,1,0,0,0,0,0,0,0,0,4.5,ai_ORACLCS_2.py,1
35.5,21.2,6,0.33,1,9,1.58,0.0,0,0.0,3.56,1,0,4,1,1,0,29,15,0,0,1,1,1,2,0.0,0,1.75,1.0,2.0,0,4.9,4.27,0,0,5.0,3.0,3.0,4.5,1.0,0,0.5,0.5,6,0.5,0.0,0.5,0.67,2.5,1.0,0.0,4,77.74608000397652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,ai_LCOLLIS_1.py,1
21.75,10.9,6,0.5,1,8,1.58,0.0,0,0.0,3.0,1,0,2,1,1,0,11,7,0,0,2,0,0,0,0.0,0,1.5,1.0,2.0,0,3.82,3.29,0,0,6.0,0,0,0,0.5,0,0.25,0.25,4,0.5,0.0,0.5,0.5,1.75,1.0,0.0,2,81.85633424453339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,ai_LUCKY5_1.py,1
15.33,8.7,11,0.71,2,6,1.63,0.0,0,0.0,3.71,1,0,2,1,2,0,11,7,0,0,0,0,0,0,0.0,0,2.0,1.0,3.0,0,4.0,3.43,0,0,0,0,0,0,0.57,0,0.14,0.14,7,0.29,0.0,0.29,0.29,1.0,0.86,0.0,3,72.82491762469213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,4.0,human_NUMGAME2_2.py,0
31.0,17.75,6,0.33,1,12,1.61,0.0,0,0.0,2.73,1,0,4,1,1,0,27,15,0,1,4,1,0,1,0.0,0,1.75,1.0,2.0,0,5.74,4.4,0,8.0,5.0,3.0,0,5.0,0.67,0,0.33,0.33,6,0.5,0.0,0.5,0.67,2.5,1.0,0.0,3,70.26430240077904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9.0,0,1,0,0,0,0,0,0,0,0,7.5,ai_SUMPOWER_2.py,1
18.4,9.16,13,0.2,6,10,1.75,0.0,0,0.0,2.23,1,0,6,2,2,0,48,14,0,7,2,5,1,1,0.0,0,3.83,2.5,7.0,0,6.73,5.5,0,7.29,6.0,4.0,4.0,5.0,0.9,0,0.15,0.15,20,0.15,0.0,0.15,0.3,0.7,0.85,0.0,10,56.211587664372246,0,0,0,0,1,0,0,0,0.05,0.1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.05,2.0,0,0,5.5,0,0,0.05,0,0,0.05,0,1,0,0,6.6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,5.0,human_CLRL_2.py,0
20.35,15.99,8,1.26,3,11,1.92,1.67,0.58,5.67,5.33,1,3,12,5,5,3,72,26,8,6,5,2,0,0,0.0,1.0,1.92,2.2,3.2,2.0,5.17,4.23,3.88,8.67,5.8,3.5,0,0,0.76,0.09,0.15,0.18,34,0.21,0.09,0.12,0.35,0.76,0.97,0.0,9,48.58210991663545,0,0,0,0,0,0.03,0,0,0,0,1,0,3,0,0,2.5,0,15,0,0,0.06,0,0,0,0,0,0,4.0,1.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0.12,0,2,0,0,0.03,0,0,0,0,0,2.5,4,1,0,0,0,0.03,0,0.06,0,0,0,0,0,0,0.03,0,0,0,2.0,7.5,human_KCHESS_1.py,0
21.31,15.3,6,0.31,2,9,1.68,1.0,0,5.0,4.4,1,1,6,2,1,1,29,12,0,1,2,0,0,0,0.0,1.0,1.83,1.5,2.0,2.0,4.52,3.92,0,7.0,4.0,0,0,0,0.77,0.08,0.15,0.15,13,0.38,0.08,0.15,0.46,0.92,1.0,0.0,3,62.36352622087201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0.15,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0.15,0,2,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,ai_WCOUNT_2.py,1
18.58,7.6,11,0.82,2,7,1.87,0.0,0,0.0,3.11,1,0,4,1,1,0,25,7,0,0,0,0,0,0,0.0,0,2.0,1.0,2.0,0,4.36,3.29,0,0,0,0,0,0,0.36,0,0.09,0.09,11,0.36,0.0,0.18,0.36,0.64,1.0,0.0,4,61.104280557412665,0,0,0,0,0,0.09,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,2.75,4.33,human_SLAB_1.py,0
40.86,34.2,33,0.32,4,9,1.8,0.0,0,0.0,4.69,1,0,11,4,4,0,93,20,3,2,5,7,0,0,0.0,0,2.91,2.0,3.5,0,5.55,4.25,3.33,6.0,5.6,4.29,0,0,0.77,0,0.18,0.18,22,0.23,0.0,0.14,0.5,0.91,0.95,0.0,13,52.31291967443641,0,0,0,0,0,0,0,0,0,0.05,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,6.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,4,0,0,0,0,0.05,0.18,0.05,0,0,0,0.09,0,0,0,0,0,0,0,5.75,ai_ONCHESS_2.py,1
23.4,8.97,6,0.13,3,9,1.67,0.0,0,0.0,3.06,1,0,11,2,1,0,47,14,0,0,2,2,0,0,0.0,0,2.64,1.5,2.0,0,4.43,3.79,0,0,5.5,3.5,0,0,0.33,0,0.13,0.13,15,0.47,0.0,0.2,0.73,0.93,1.0,0.0,4,60.87333109398378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,5,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,4.4,ai_HELLO_2.py,1
18.5,8.99,11,0.5,3,9,1.73,0.0,0,0.0,2.73,1,0,3,2,1,0,28,11,0,5,1,0,0,0,0.0,0,2.0,1.5,2.0,0,4.89,3.73,0,5.0,6.0,0,0,0,0.62,0,0.25,0.25,8,0.38,0.0,0.38,0.38,1.38,1.0,0.0,4,67.09007263812998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4,1,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,4.0,5.5,human_CBARG_1.py,0
25.24,16.72,12,0.27,4,12,1.63,0.0,0,12.0,4.28,1,1,5,3,3,0,35,18,1,1,4,1,0,0,0.0,1.0,3.0,2.67,2.67,0,5.63,5.28,4.0,5.0,7.25,4.0,0,0,0.67,0.07,0.2,0.2,15,0.27,0.07,0.2,0.33,1.2,1.0,0.0,5,64.7242200307808,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.07,0,0,0,0,0,1.0,8.0,0,0,0,0,0,0,0,0,0,0.07,0,1,0,0,0,0,0,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0.07,6.0,0,1,0,0,0,0,0,0,0,5.0,0,ai_UNIONSET_1.py,1
26.7,17.92,6,0.68,4,10,1.77,0.0,0,17.0,3.27,1,1,8,1,4,0,39,15,1,0,5,1,0,0,0.0,1.0,2.75,2.0,3.75,0,5.15,4.6,3.0,0,5.4,4.0,0,0,0.37,0.05,0.05,0.05,19,0.37,0.05,0.11,0.42,0.79,0.95,0.0,5,57.5529110771175,0,0,0,0,0,0,0,0,0.05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3.33,4,1,0,0,0,0.05,0,0.11,0,0,0,0,0,0,0,0,0,0,4.0,5.25,ai_EVENT_1.py,1
23.61,10.04,13,0.7,6,11,1.8,0.0,0,0.0,2.47,1,0,8,2,6,0,62,25,0,8,2,0,0,0,0.0,0,3.5,3.0,4.67,0,6.37,4.92,0,7.38,6.0,0,0,0,0.63,0,0.07,0.07,27,0.26,0.0,0.15,0.3,0.93,0.85,0.0,11,49.42413442066812,0,0,0,0,0,0,0,0,0.04,0.04,0,2,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3.67,10,0,0,0,0,0.15,0,0.19,0,0,0,0.07,0,0,0,0,0,0,0,6.9,human_LEBAMBOO_2.py,0
16.18,10.44,11,1.06,2,10,1.89,2.0,0,14.0,2.88,1,1,7,1,1,1,39,11,0,0,1,1,0,0,0.0,1.0,2.0,1.0,2.0,2.0,4.9,4.27,0,0,5.0,3.0,0,0,0.62,0.06,0.06,0.06,16,0.38,0.06,0.12,0.44,0.69,0.94,0.0,5,54.92989951211136,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3.0,0,2,0,0,0,0,0,0,0,0,0,4.0,0,0,0,3,0,3.0,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,0.19,0,2,0,0,0,0,0,0,0,0,2.0,19,0,0,0,0,0.06,0.06,0.12,0,0,0,0,0,0,0,0,0,0,0,4.42,human_RIGHTTRI_1.py,0
27.0,24.14,45,1.0,3,10,1.84,2.0,0,4.0,4.17,1,1,3,2,2,1,32,12,1,10,4,2,0,0,0.0,1.0,1.33,1.5,1.5,2.0,5.28,3.67,2.0,6.5,5.0,3.5,0,0,0.91,0.09,0.18,0.18,11,0.18,0.09,0.18,0.27,1.09,1.0,0.0,6,63.378220151245024,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4.0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0.18,0,1,0,0,0,0,0,0,0,0,3.0,2,0,0,0,0,0,0,0.09,0,0,0,0.18,0,0,0,0,0,0,0,8.0,ai_CRICSCR_1.py,1
23.58,11.89,19,0.35,4,10,1.72,2.0,0,9.0,4.15,1,1,5,3,5,1,42,16,1,5,3,2,0,0,0.0,1.0,1.8,2.0,3.0,2.0,5.0,3.75,2.0,6.6,5.0,4.0,0,0,0.65,0.06,0.18,0.18,17,0.24,0.06,0.18,0.29,0.94,0.94,0.0,7,60.77856115489318,0,0,0,0,0,0,0,0,0,0.06,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0.06,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,5.0,ai_CHHAPPY_2.py,1
25.12,6.91,11,0.71,7,11,1.9,0.0,0,0.0,2.2,1,0,4,2,1,0,50,11,0,0,2,2,0,0,0.0,0,3.25,1.5,2.0,0,6.32,4.0,0,0,5.5,3.5,0,0,0.75,0,0.08,0.08,24,0.04,0.0,0.12,0.17,0.46,0.92,0.0,15,49.85139037568682,0,0,0,0,0,0,0,0,0.12,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5.0,3,7,0,0,0,0.08,0.17,0.21,0,0,0,0,0,0,0,0,0,0,7.14,8.0,human_PIPSQUIK_1.py,0
16.8,6.48,11,0.2,2,7,1.56,0.0,0,0.0,2.73,1,0,3,2,3,0,20,10,1,0,1,0,0,0,0.0,0,2.0,1.5,3.0,0,4.1,3.5,3.0,0,5.0,0,0,0,0.6,0,0.2,0.2,10,0.3,0.0,0.2,0.3,1.0,0.9,0.0,4,72.9066793577724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,human_LIKECS01_2.py,0
19.5,9.63,6,0.2,3,9,1.57,0.0,0,11.0,2.53,1,1,6,1,4,0,37,19,0,0,2,0,2,2,0.0,1.0,1.83,1.0,3.25,0,4.49,4.16,0,0,6.0,0,3.0,4.0,0.67,0.07,0.2,0.2,15,0.4,0.07,0.27,0.4,1.27,0.93,0.0,6,62.640519451562824,0,0,0,0,0,0,0,0,0.07,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.5,2,0,0,0,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,3.0,human_CO92JUDG_2.py,0
28.59,12.98,8,0.41,3,12,1.62,0.0,0,0.0,4.62,1,0,7,2,4,0,38,22,0,1,6,1,0,0,0.0,0,2.43,1.5,3.5,0,4.82,4.68,0,5.0,6.17,3.0,0,0,0.59,0,0.12,0.12,17,0.29,0.0,0.18,0.41,1.29,0.94,0.0,6,61.62054297683661,0,0,0,0,0,0,0,0,0.06,0,0,0,2,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2.67,1,0,0,0,0,0.06,0,0.12,6.0,0,1,0,0,0,0.06,0,0,0,0,6.0,ai_DISHLIFE_2.py,1
